"uuid","connectionType","eventId","logType","timeStamp"
"fd5f7949-bea0-4702-bc42-bcc57c78b5a5","0","0","0","1643859521859"
"f55fd9ab-0330-4b66-893a-eaa5c2fc77cd","0","1","0","1643859522007"
"6d6fbe11-0b32-44b8-ade9-4e363739f68c","0","0","0","1643859526878"
"810b869b-8691-4bde-b5f1-e80f28c5b831","0","1","0","1643859527035"
"bc9d24d1-9bc9-4b11-960b-633c35c74f39","0","0","0","1643859531910"
"5e501dc1-90f4-4c63-80c5-babef0be4fa6","0","1","0","1643859532089"
"fa76271f-d43c-4182-98ff-a8bd2f904bc5","0","0","0","1643859536947"
"6886580d-2de3-4de4-ade1-f6d245e882a5","0","1","0","1643859537147"
"3ce737c7-b125-43b2-b297-7058c24f919b","0","0","0","1643859541975"
"090b284b-5cce-4241-a07c-ff8d8209404b","0","1","0","1643859542208"
"6e72fec7-4309-4c83-86f6-b8bcb6426cc0","0","0","0","1643859547010"
"fee1845c-4c72-4706-95b6-b0ee25cee2e1","0","1","0","1643859547236"
"aa8b22f6-098d-4380-ad03-a13553dccde4","0","0","0","1643859552041"
"0d02e664-13e8-4657-b836-5a94e975e733","0","1","0","1643859552194"
"193d4b8b-fbd7-4d68-9728-82816300e42a","0","0","0","1643859557075"
"d2072cee-49db-49ce-90d9-7ce091fec882","0","1","0","1643859557321"
"4d4a7a0e-6c22-41e6-b0ab-30fcc2a8bcdf","0","0","0","1643859562108"
"abf6651d-1f50-4762-80dd-6468fd847535","0","1","0","1643859562274"
"d4a814c8-6dd2-4842-9f68-724b415dbc18","0","0","0","1643859567138"
"d94246c3-fc98-48c7-83a8-fb6d6b31709e","0","1","0","1643859567336"
"f685dbbc-4d05-4903-8831-bbe36a73eca6","0","0","0","1643859572170"
"e2113e98-4aa0-425a-a53b-934ed7b13e30","0","1","0","1643859572312"
"b06eb5ef-8115-400d-9fc9-b285b0633aff","0","0","0","1643859577202"
"a3b7c167-d835-4057-a5d3-0af1270a7e5a","0","1","0","1643859577324"
"8ff2ba8a-70a5-4c09-b848-27c36f80dece","0","0","0","1643859582233"
"188b533a-0fe1-4633-b4b4-b66b2e3306df","0","1","0","1643859582400"
"dc230a83-108e-40ea-b9f1-954432b10838","0","0","0","1643859587265"
"d88f2652-67bf-43e3-9ce4-9843e21be244","0","1","0","1643859587419"
"438833b3-b811-481f-8310-0c8445ed0e1e","0","0","0","1643859592298"
"b22e267d-094e-47ed-82cb-565407238cba","0","1","0","1643859592438"
"09471043-dc24-43d5-85d6-ae80abcee9c9","0","0","0","1643859597329"
"a800b599-fe12-44d2-9e0e-fb8018806303","0","1","0","1643859597447"
"1b25b2aa-76a0-4363-934d-645918b358a1","0","0","0","1643859602359"
"7981eee0-7349-44b8-b404-0dbf52041f8e","0","1","0","1643859602533"
"c647ca9b-79a8-48f8-9e0e-4b3a606b9e64","0","0","0","1643859607391"
"b2cf5485-a2bb-461f-aa25-e218987e9d66","0","1","0","1643859607613"
"62107351-fe97-40fd-857c-14accb5cf2d2","0","0","0","1643859612419"
"a66c8fd0-6f6a-4e17-b981-abd2a6b3f69d","0","1","0","1643859612555"
"831dd803-a2a8-4530-a579-23160bf06c20","0","0","0","1643859617448"
"2ba2f859-7b20-474a-b9eb-8528413c03db","0","1","0","1643859617632"
"c3b0f6c1-2df1-4f8b-8794-d5ea85c25ee9","0","0","0","1643859622479"
"7b223ac2-2f27-4619-9f8f-06985105394c","0","1","0","1643859622623"
"2b9bfe85-22fe-4405-82a9-5a95fea811d3","0","0","0","1643859627509"
"0ea404ff-77ad-4eb4-8e0c-195524bba8e5","0","1","0","1643859627695"
"17ffdec2-fc6d-4b8a-8d0a-bfd8fc9d51a7","0","0","0","1643859632537"
"89a8faec-f775-4e7c-925c-4d988d00dd81","0","1","0","1643859632688"
"499e1689-9957-4dab-923b-5ab9b566d66d","0","0","0","1643859637572"
"c2fc326a-ee8c-4196-85a4-ee3d6768496d","0","1","0","1643859637795"
"ca7fa516-a614-49c0-b84c-037025c8224a","0","0","0","1643859642600"
"201fa00e-79e2-4bdf-a50d-2fc337b8c2c9","0","1","0","1643859642765"
"6c7bfa33-ea0b-4491-bd3d-6988f7ee213f","0","0","0","1643859647630"
"8db746b1-ae2a-450b-96d3-17a8544186f4","0","1","0","1643859647802"
"003da3d0-fc1c-4c6b-bb76-357f6ee94caa","0","0","0","1643859652660"
"fdd3fe04-ee18-457a-8f22-6859a80a2956","0","1","0","1643859652870"
"bc701c16-8dba-4e38-934c-d698a30bde91","0","0","0","1643859657692"
"aba84c21-b301-49a7-b48b-31b2ab166cce","0","1","0","1643859657884"
"4cb5420a-603d-4d4b-9217-f4fc2d98513c","0","0","0","1643859662720"
"989be685-c4ea-48a4-9555-7ca735e068a2","0","1","0","1643859662897"
"ad3aca22-2806-4173-80c5-975f2c5838ef","0","0","0","1643859667748"
"80431d96-45d8-4fe4-a843-68fa270d8ff4","0","1","0","1643859667919"
"bccb1e4d-aa2c-4a23-96b4-3650e02e8a77","0","0","0","1643859672761"
"f3225bba-cffb-453b-860f-d687868993d3","0","1","0","1643859672887"
"f65957de-eb26-4bb4-812f-2e83babc80c7","0","0","0","1643859677789"
"5533d604-d85b-436f-977a-a650bf96fd6f","0","1","0","1643859677968"
"f6664a23-5f86-4022-bd11-2c51edb78217","0","0","0","1643859682816"
"0c15ad39-9d13-4542-b95e-9d56ac624d57","0","1","0","1643859682996"
"2fb9f049-eb6d-4ff8-bbd5-50666bc2116f","0","0","0","1643859687843"
"33217d8c-2cd4-4959-8912-33fa7dc16e31","0","1","0","1643859687965"
"a1a31438-c15a-42c0-8d08-7a8d0a98a47f","0","0","0","1643859692873"
"3b5dba0b-bc54-4965-9ebc-6ed51e088a6d","0","1","0","1643859693044"
"e05aaa02-f92f-451f-95b6-79fb43a715b2","0","0","0","1643859697899"
"94f1bacc-9bc1-4b9e-a8d6-b21945def571","0","1","0","1643859698072"
"50cf223d-ee09-4fa1-959b-4fc402248d30","0","0","0","1643859702931"
"0c837e9f-3a48-45c0-bb94-1d0fc54e8e61","0","1","0","1643859703101"
"1b3134b4-03a6-4d42-8613-50d4247d1867","0","0","0","1643859707958"
"2ce316df-d957-4dc8-a6c2-fb16a994fcba","0","1","0","1643859708123"
"3e61afbc-5d26-48d8-a199-9e39dcb0fa11","0","0","0","1643859712984"
"086e6769-2623-4845-9552-78274c0472fe","0","1","0","1643859713088"
"b6dcb420-9cff-4445-84e4-c72899fab6db","0","0","0","1643859718014"
"cf9bcaa5-fe83-49f2-bea3-35f22a5343cf","0","1","0","1643859718174"
"f573f4c5-fb29-4c23-87a3-c40680616579","0","0","0","1643859723039"
"3eeef740-1935-4147-9fa4-42924a2f0d86","0","1","0","1643859723235"
"f38be87a-6ff7-4adc-b5fb-03c8b3d81773","0","0","0","1643859728065"
"b43f3d4f-a16f-46b3-9248-35fd2f28d6e1","0","1","0","1643859728222"
"a906a50d-d49a-4abf-877c-e9d9ab43384b","0","0","0","1643859733092"
"d58a1f31-a0bc-433d-ba42-2e97ed4838c1","0","1","0","1643859733233"
"380cc63a-4fd9-4c1d-92e7-4745d4391562","0","0","0","1643859738121"
"2dee9f7b-cb48-4f6e-8505-a0380f04c11f","0","1","0","1643859738248"
"521cdd2d-308e-4b05-b49b-13427c635946","0","0","0","1643859743151"
"9ea74e8f-d0de-4508-b6b3-bbd2fbf00081","0","1","0","1643859743355"
"ddaf32a9-280a-42d1-95cd-d87e1fca63fa","0","0","0","1643859748183"
"9b21861b-b450-4f2b-a17d-9e07100325a9","0","1","0","1643859748380"
"04b53148-62e3-441d-b58b-bb8f9058e82b","0","0","0","1643859753209"
"314f05b1-ff9e-4cef-882b-a6dbb8baeddd","0","1","0","1643859753357"
"a93b49bd-1be2-4c6f-a9f4-ca12ce909c76","0","0","0","1643859758248"
"3205fab1-f42e-4a25-b725-252ea7b81f7c","0","1","0","1643859758625"
