"uuid","connectionType","eventId","logType","timeStamp"
"eb3d29a4-c7d4-412c-937b-e0dffd7f7dda","0","0","0","1643856753793"
"c7197fba-24bd-4ede-afa0-7277b26213f1","0","1","0","1643856754734"
"14f89ea6-25bf-451a-842c-28f3e5062c3e","0","0","0","1643856758825"
"b4ae1be3-8e3d-450f-932f-0ff4448b3f09","0","1","0","1643856759328"
"456697a9-b560-43e8-8607-df6b18d76c4f","0","0","0","1643856763855"
"c2880d12-920c-4515-bebf-ebc04e19ee46","0","1","0","1643856764708"
"b39db44f-bc03-43a3-9760-8a7b2997e665","0","0","0","1643856768880"
"745b9ca1-ea0b-441e-9c38-c61d5328b4a0","0","1","0","1643856769281"
"f4bb1268-63cc-49fa-881c-35ba001e49a5","0","0","0","1643856773905"
"ae60e7e3-1932-4417-8726-f671b75bd914","0","1","0","1643856774697"
"5850d52c-2b17-4311-8d0f-f37065fca225","0","0","0","1643856778929"
"965a3d97-f14b-4540-9462-6c29994397b6","0","1","0","1643856779251"
"82d99603-471e-4d0a-9569-689bed86f898","0","0","0","1643856783955"
"e02368d2-9db9-4aa1-94bc-b92959bca0ee","0","1","0","1643856784658"
"a280349b-6223-48d0-a47e-c9272ed7448e","0","0","0","1643856788979"
"1bdf4563-bf22-44b7-a960-8d3dabf759e2","0","1","0","1643856789655"
"8c7efa2b-e38c-43bc-acc1-aca4eb54d031","0","0","0","1643856794007"
"88df1866-218d-4210-acb5-2c7d8bc9f2a8","0","1","0","1643856794632"
"36516db4-efc5-4ec1-aaeb-8eaed8f09a96","0","0","0","1643856799038"
"c1a37661-d55a-40ea-8c68-9993fe485c13","0","1","0","1643856799117"
"4a54621b-c680-42ff-b94e-085ca263aec7","0","0","0","1643856804064"
"e618b856-1ff5-4f02-a743-a1f696dc0c0a","0","1","0","1643856805097"
"71063f0e-e518-4b4f-884b-9900c5feb541","0","0","0","1643856809090"
"94c9637d-e969-4b43-8681-f4b78099cc8d","0","1","0","1643856809292"
"5f7db765-01e5-41a8-a1ed-8129d9322c27","0","0","0","1643856814113"
"9f150eb1-72f2-45db-bbb4-b057406fa5af","0","1","0","1643856814275"
"4c87156d-3833-429b-9718-dfa3cdc19c5c","0","0","0","1643856819138"
"c6912657-27b8-401c-b50b-7fa1ea54116b","0","1","0","1643856819779"
"ecb71e72-3d2c-444c-a312-3bd67415dabc","0","0","0","1643856824166"
"1a3a1f50-eff8-439b-88d6-226a613d6ceb","0","1","0","1643856825059"
"0cff4223-235b-4261-9a33-16f6a96eb21a","0","0","0","1643856829192"
"f811ffac-82ec-4bad-9556-da56b2267c26","0","1","0","1643856830046"
"d8c1774a-fadf-477e-a025-7f6341fe8c76","0","0","0","1643856834216"
"3cc17882-54bf-43cd-8e50-ac7ca9428813","0","1","0","1643856834535"
"cb06e74a-44b4-4ca6-9b60-eda9e628601f","0","0","0","1643856839248"
"a03a8e21-13b3-42ab-be57-49ae82605838","0","1","0","1643856840024"
"5e3d1573-ccb4-497f-ac04-4288d8b77a26","0","0","0","1643856844282"
"968db5ca-a387-49b6-9cf8-426412298d9b","0","1","0","1643856844518"
"f6fe28ab-f866-4252-96a2-4ae793a13789","0","0","0","1643856849308"
"301ccc2f-06d0-4b85-8780-ca5e6f19d0ef","0","1","0","1643856849992"
"b96fad59-8f3d-44f7-b97f-785cab8a50da","0","0","0","1643856854335"
"1d949766-a64a-4067-9b87-7ccbff589885","0","1","0","1643856854586"
"2f144347-7268-4c72-ba36-b328bb507798","0","0","0","1643856859361"
"010136da-3010-486e-b310-69bc9853f0e2","0","1","0","1643856859969"
"93df453b-7715-48f1-ab9a-1270ef78e416","0","0","0","1643856864387"
"f64456b8-402d-464f-8cfd-0a3918435669","0","1","0","1643856864959"
"0db741ae-b2e7-4e0c-bbad-9a22cbd232a1","0","0","0","1643856869412"
"29c3d1fd-07b0-4895-9c96-3a44b3db0114","0","1","0","1643856870036"
"787c3fe3-fbbb-49ac-abd6-de149dcae158","0","0","0","1643856874439"
"916c0aea-2a71-4cd7-a906-01501276c521","0","1","0","1643856875432"
"3796464a-c866-4c55-82fc-7b7f22c37397","0","0","0","1643856879464"
"6bbfb9dc-f746-4d07-94c0-f3f74247c785","0","1","0","1643856880000"
"82d44e27-19da-43de-9f91-ac758241051d","0","0","0","1643856884489"
"5cd54849-8a39-4400-ad70-ebbbe40c3502","0","1","0","1643856885405"
"2740207c-5570-42fd-9741-bea44953363d","0","0","0","1643856889515"
"e662efc5-0e77-4347-918f-7212440e59fd","0","1","0","1643856889892"
"099a7a97-1a92-402e-92ef-c8d9969d46df","0","0","0","1643856894541"
"d45a0ccd-c500-4232-a513-ee43acb85738","0","1","0","1643856894998"
"cc2b0eb2-dec1-4207-b36a-c89583725208","0","0","0","1643856899567"
"43a68f38-7244-445e-a2d9-45d99559dbea","0","1","0","1643856900361"
"125d8bc6-f81c-4f15-9340-ff163dfa953f","0","0","0","1643856904591"
"1ea2e4c4-023e-491c-8c14-d3a903813515","0","1","0","1643856905354"
"aeecc1c1-be10-4eaf-8d7f-ac8609638407","0","0","0","1643856909620"
"5c92ec62-6cea-4afc-806c-98119a8aa804","0","1","0","1643856910348"
"c272ebb1-3e26-431f-9a19-e7596f45a585","0","0","0","1643856914645"
"31fdb226-491c-43bd-8b7b-afecfa173390","0","1","0","1643856915385"
"1be092ee-8562-4aa8-a1f2-eb1495e8d59f","0","0","0","1643856919669"
"96e53f56-4937-4415-a3de-faa04764af8d","0","1","0","1643856919852"
