"uuid","connectionType","eventId","logType","timeStamp"
"0ebdfb8c-ae4f-495c-a0a1-05c9b510abc7","0","1","0","1643856377028"
"f83bd4d3-0da2-44f6-baea-f81f3b387137","0","0","0","1643856377082"
"bdfcb3da-9643-4bc9-ae2c-236118e6b3af","0","1","0","1643856382003"
"f9dc3ee9-55e6-4634-934c-4fd7ab6b4314","0","0","0","1643856382052"
"876e0464-e120-4982-869a-42e96e814eef","0","1","0","1643856387080"
"5c1b5f97-2d57-4701-9db3-831fd588d257","0","0","0","1643856387098"
"247a107f-da9a-4e6b-aa18-f985ce5f22b3","0","1","0","1643856392074"
"41bc8e29-ea9a-4f1d-9f54-bbfe60aa3d04","0","0","0","1643856392089"
"f70c72a2-a58f-48e7-918f-38b579f1b76a","0","1","0","1643856397158"
"c68de009-9da9-4537-a15b-565973d37ab0","0","0","0","1643856397173"
"23f118de-78e6-4116-8186-c7e180c893f4","0","1","0","1643856402154"
"e3b5e577-342a-47cf-bf08-b75c6e553ccd","0","0","0","1643856402169"
"4fe397bc-0a00-483f-93ca-941f70404973","0","1","0","1643856407209"
"b32ba8cd-d192-41fd-ba96-f5425c6eb62a","0","0","0","1643856407251"
"c7c51a9d-f88f-4c07-a2b4-9c7949283a65","0","1","0","1643856412241"
"d4f8761f-1858-4a51-8118-deed0b895ff6","0","0","0","1643856412275"
"8f1b8951-010c-4f83-872f-53fe6c5ffd79","0","1","0","1643856417245"
"709df76e-29d1-4209-8fd4-bab82e53aedf","0","0","0","1643856417265"
"344cf739-a08b-4ada-8765-1600d75ad46f","0","1","0","1643856422371"
"b6cb1dc1-1981-4486-bec8-012213c1d78b","0","0","0","1643856422411"
"5e650d29-7875-4950-a86e-975ba32824b4","0","1","0","1643856427294"
"54d50a81-bb9d-41b8-9a1f-14ef46a28c86","0","0","0","1643856427324"
"d635f2c0-1615-4024-87a4-6b7a2670fa05","0","1","0","1643856432385"
"34d96c7e-c9a8-49a0-b56f-1974c14f72c2","0","0","0","1643856432422"
